Date,AAPL,IBM,KO
1989-02-22,1.095439,17.384732999999997,1.570249
1989-02-23,1.095439,17.384732999999997,1.582812
1989-02-24,1.073083,17.067686,1.557688
1989-02-27,1.087987,17.138145,1.570249
1989-02-28,1.080535,17.120529,1.599561
1989-03-01,1.073083,16.891551999999997,1.6079350000000001
1989-03-02,1.043275,16.97962,1.620498
1989-03-03,1.035823,17.032463,1.6288719999999999
1989-03-06,1.058179,17.120529,1.649809
1989-03-07,1.065631,16.891551999999997,1.641434
1989-03-08,1.050727,16.856327,1.6665580000000002
1989-03-09,1.0283719999999998,16.715418,1.6527290000000001
1989-03-10,1.043275,16.662577,1.644296
1989-03-13,1.043275,16.750639000000003,1.6864569999999999
1989-03-14,1.050727,16.609737,1.6948900000000002
1989-03-15,1.043275,16.486441,1.737052
1989-03-16,1.050727,16.64496,1.745484
1989-03-17,1.039549,15.85234,1.711755
1989-03-20,1.039549,15.429610999999998,1.6822419999999998
1989-03-21,1.039549,15.517679000000001,1.6864569999999999
1989-03-22,1.009742,15.394385999999999,1.711755
1989-03-23,1.024646,15.447227,1.6948900000000002
1989-03-27,1.006016,15.517679000000001,1.707539
1989-03-28,1.013468,15.500074,1.711755
1989-03-29,1.02092,15.447227,1.715971
1989-03-30,1.035823,15.323934,1.707539
1989-03-31,1.061906,15.376764000000001,1.728619
1989-04-03,1.043275,15.288706,1.7497
1989-04-04,1.0283719999999998,15.094954999999999,1.7792139999999999
1989-04-05,1.043275,15.183031,1.7834299999999998
1989-04-06,1.073083,15.218245999999999,1.7876459999999998
1989-04-07,1.114069,15.464841,1.800295
1989-04-10,1.102891,15.500074,1.7876459999999998
1989-04-11,1.1252469999999999,15.658597,1.7834299999999998
1989-04-12,1.1476030000000002,15.658597,1.7497
1989-04-13,1.1476030000000002,15.394385999999999,1.707539
1989-04-14,1.155055,15.623369,1.753916
1989-04-17,1.169959,15.69382,1.753916
1989-04-18,1.196041,15.922807999999998,1.7876459999999998
1989-04-19,1.218397,15.834721,1.7792139999999999
1989-04-20,1.2146700000000001,15.834721,1.7623490000000002
1989-04-21,1.196041,15.993257,1.7876459999999998
1989-04-24,1.196041,15.993257,1.800295
1989-04-25,1.192315,16.134169,1.8045099999999998
1989-04-26,1.184863,16.134169,1.8087259999999998
1989-04-27,1.173685,16.151781,1.817159
1989-04-28,1.162507,16.081326,1.829807
1989-05-01,1.162507,15.975635999999998,1.846673
1989-05-02,1.188589,15.834721,1.867752
1989-05-03,1.1997659999999999,15.711428,1.850888
1989-05-04,1.2221229999999998,15.759155999999999,1.834023
1989-05-05,1.237026,15.58109,1.829807
1989-05-08,1.259383,15.598895,1.850888
1989-05-09,1.266835,15.634504000000002,1.855105
1989-05-10,1.289191,15.6167,1.838239
1989-05-11,1.30782,15.545473999999999,1.825591
1989-05-12,1.3413540000000002,15.77697,1.901482
1989-05-15,1.371162,16.061872,1.901482
1989-05-16,1.352532,15.865993,1.9141299999999999
1989-05-17,1.348806,15.883807999999998,1.939427
1989-05-18,1.3339020000000001,15.955036999999999,1.9647240000000001
1989-05-19,1.36371,15.830392000000002,1.9984529999999998
1989-05-22,1.374164,15.652322,2.015318
1989-05-23,1.359228,15.598895,1.939427
1989-05-24,1.4264430000000001,15.634504000000002,1.94786
1989-05-25,1.4413790000000002,15.6167,1.956292
1989-05-26,1.448847,15.598895,1.968939
1989-05-30,1.418974,15.420831,1.9225619999999999
1989-05-31,1.4264430000000001,15.6167,1.94786
1989-06-01,1.456316,15.670117999999999,1.956292
1989-06-02,1.463784,15.687923999999999,2.002669
1989-06-05,1.404038,15.527663,1.960507
1989-06-06,1.396569,15.6167,1.939427
1989-06-07,1.4413790000000002,15.598895,1.956292
1989-06-08,1.422708,15.563278,1.939427
1989-06-09,1.404038,15.438629,1.9424810000000001
1989-06-12,1.418974,15.509863000000001,1.929757
1989-06-13,1.448847,15.812572,1.90431
1989-06-14,1.4824549999999999,15.723547,1.90431
1989-06-15,1.418974,15.58109,1.8831040000000001
1989-06-16,1.3293549999999998,15.598895,1.90431
1989-06-19,1.314418,15.723547,1.9127919999999998
1989-06-20,1.284546,15.598895,1.917034
1989-06-21,1.269608,15.634504000000002,1.9085509999999999
1989-06-22,1.2920129999999999,15.545473999999999,1.9424810000000001
1989-06-23,1.310684,15.794762,2.031546
1989-06-26,1.2994809999999999,15.955036999999999,1.9976169999999998
1989-06-27,1.2733430000000001,16.293362,2.0060990000000003
1989-06-28,1.247204,16.222141,1.984893
1989-06-29,1.213597,15.883807999999998,1.9424810000000001
1989-06-30,1.232267,15.937216000000001,1.9127919999999998
1989-07-03,1.217331,15.990646,1.925515
1989-07-05,1.209862,15.955036999999999,1.9339990000000002
1989-07-06,1.232267,15.901616,1.929757
1989-07-07,1.232267,15.972848999999998,1.980652
1989-07-10,1.209862,16.328982999999997,1.984893
1989-07-11,1.187457,16.222141,2.0060990000000003
1989-07-12,1.194926,16.346792,2.0018569999999998
1989-07-13,1.213597,16.364595,1.9764110000000001
1989-07-14,1.217331,16.346792,1.9891330000000003
1989-07-17,1.217331,16.524855,2.0060990000000003
1989-07-18,1.172521,16.346792,2.018822
1989-07-19,1.209862,16.293362,2.04427
1989-07-20,1.194926,16.061872,2.056993
1989-07-21,1.194926,16.257748,2.103647
1989-07-24,1.172521,16.168718,2.095165
1989-07-25,1.157584,16.061872,2.120612
1989-07-26,1.1426479999999999,16.02626,2.158783
1989-07-27,1.172521,16.097485,2.175748
1989-07-28,1.1762549999999998,16.150906,2.1545419999999997
1989-07-31,1.187457,16.382395000000002,2.307226
1989-08-01,1.1911909999999999,16.328982999999997,2.264813
1989-08-02,1.209862,16.239946,2.290261
1989-08-03,1.232267,16.378172,2.2775380000000003
1989-08-04,1.277077,16.630136,2.2351259999999997
1989-08-07,1.30695,16.900108,2.264813
1989-08-08,1.318152,17.026096,2.290261
1989-08-09,1.314418,16.86412,2.260573
1989-08-10,1.2920129999999999,16.918104,2.264813
1989-08-11,1.2509379999999999,16.630136,2.2011950000000002
1989-08-14,1.217331,16.720135,2.218159
1989-08-15,1.2360010000000001,16.738131,2.243607
1989-08-16,1.206128,16.630136,2.269054
1989-08-17,1.224799,16.522154,2.25209
1989-08-18,1.262141,16.576139,2.2563310000000003
1989-08-21,1.265133,16.270184,2.196955
1989-08-22,1.2838479999999999,16.360167,2.218159
1989-08-23,1.31005,16.414167000000003,2.25209
1989-08-24,1.3212780000000002,16.702133,2.311467
1989-08-25,1.3399940000000001,16.720135,2.2775380000000003
1989-08-28,1.3399940000000001,16.990101,2.290261
1989-08-29,1.3212780000000002,16.75613,2.28178
1989-08-30,1.332508,16.828110000000002,2.260573
1989-08-31,1.332508,16.86412,2.2563310000000003
1989-09-01,1.336251,16.900108,2.28178
1989-09-05,1.3399940000000001,16.954105,2.226643
1989-09-06,1.3399940000000001,16.81012,2.196955
1989-09-07,1.3399940000000001,16.738131,2.196955
1989-09-08,1.347479,16.702133,2.163024
1989-09-11,1.3699370000000002,16.738131,2.149037
1989-09-12,1.377424,16.828110000000002,2.1660939999999997
1989-09-13,1.347479,16.612141,2.123455
1989-09-14,1.3399940000000001,16.666135999999998,2.170359
1989-09-15,1.347479,16.630136,2.153302
1989-09-18,1.3175350000000001,16.720135,2.144774
1989-09-19,1.2950780000000002,16.702133,2.136247
1989-09-20,1.336251,16.702133,2.131982
1989-09-21,1.3399940000000001,16.720135,2.0936060000000003
1989-09-22,1.3437370000000002,16.774124,2.127719
1989-09-25,1.354966,16.738131,2.149037
1989-09-26,1.354966,16.918104,2.187414
1989-09-27,1.3399940000000001,16.054209,2.204471
1989-09-28,1.362452,15.694244,2.302541
1989-09-29,1.332508,15.730234,2.285485
1989-10-02,1.3287639999999998,15.640248000000001,2.3366540000000002
1989-10-03,1.3063069999999999,15.262291000000001,2.396348
1989-10-04,1.325021,15.586263,2.404877
1989-10-05,1.362452,15.478273000000002,2.392085
1989-10-06,1.441054,15.478273000000002,2.409141
1989-10-09,1.482228,15.730234,2.392085
1989-10-10,1.482228,15.586263,2.409141
1989-10-11,1.4635120000000001,15.514261999999999,2.4006119999999997
1989-10-12,1.459769,15.496267000000001,2.370766
1989-10-13,1.3699370000000002,14.686353,2.208734
1989-10-16,1.399881,14.830343,2.276957
1989-10-17,1.414854,14.72236,2.276957
1989-10-18,1.4447969999999999,14.650356,2.319598
1989-10-19,1.459769,14.992322,2.4006119999999997
1989-10-20,1.437311,15.010323999999999,2.413405
1989-10-23,1.399881,14.902326,2.4603080000000004
1989-10-24,1.426082,14.830343,2.45178
1989-10-25,1.392395,14.668354999999998,2.4731
1989-10-26,1.354966,14.506378,2.426196
1989-10-27,1.354966,14.380396,2.404877
1989-10-30,1.3699370000000002,14.32639,2.413405
1989-10-31,1.392395,14.434382000000001,2.468836
1989-11-01,1.381166,14.398391,2.481627
1989-11-02,1.3175350000000001,14.26503,2.468836
1989-11-03,1.2950780000000002,14.356122000000001,2.447516
1989-11-06,1.2950780000000002,14.08284,2.417668
1989-11-07,1.3175350000000001,14.192159,2.464572
1989-11-08,1.347479,14.101072,2.5413240000000004
1989-11-09,1.377424,14.192159,2.51574
1989-11-10,1.399881,14.301468,2.524267
1989-11-13,1.392395,14.319676000000001,2.51574
1989-11-14,1.3399940000000001,14.283247,2.498683
1989-11-15,1.325021,14.26503,2.524267
1989-11-16,1.3399940000000001,14.155728,2.562643
1989-11-17,1.343297,14.447213,2.579699
1989-11-20,1.3583049999999999,14.392558,2.575436
1989-11-21,1.3583049999999999,14.501869000000001,2.626602
1989-11-22,1.343297,14.592954,2.6479220000000003
1989-11-24,1.343297,14.629398000000002,2.673506
1989-11-27,1.320783,14.483657000000001,2.659459
1989-11-28,1.324535,14.410779000000002,2.650893
1989-11-29,1.320783,14.246808999999999,2.599503
1989-11-30,1.328288,14.228589000000001,2.646613
1989-12-01,1.320783,14.155728,2.702285
1989-12-04,1.3583049999999999,14.465438,2.698003
1989-12-05,1.350801,14.520082,2.655176
1989-12-06,1.2832620000000001,14.374345000000002,2.650893
1989-12-07,1.2832620000000001,14.283247,2.6337650000000004
1989-12-08,1.253243,14.119287,2.6723060000000003
1989-12-11,1.178199,14.009973,2.698003
1989-12-12,1.080641,14.137495000000001,2.723698
1989-12-13,1.080641,13.973537,2.749392
1989-12-14,1.0468709999999999,13.864228,2.736545
1989-12-15,1.013101,13.846010999999999,2.745111
1989-12-18,1.0431190000000001,13.645601999999998,2.715132
1989-12-19,1.050624,13.809579999999999,2.689437
1989-12-20,1.073136,13.791356,2.612352
1989-12-21,1.0881450000000001,13.864228,2.535266
1989-12-22,1.09565,13.900659,2.599503
1989-12-26,1.065632,13.773126999999999,2.5866540000000002
1989-12-27,1.054375,13.809579999999999,2.616634
1989-12-28,1.039366,13.718481,2.629482
1989-12-29,1.058127,13.718481,2.646613
1990-01-02,1.118163,14.283247,2.6723060000000003
1990-01-03,1.125667,14.410779000000002,2.6337650000000004
1990-01-04,1.12942,14.574739000000001,2.620915
1990-01-05,1.1331719999999998,14.538307999999999,2.599503
1990-01-08,1.140676,14.629398000000002,2.655176
1990-01-09,1.12942,14.483657000000001,2.6337650000000004
1990-01-10,1.080641,14.429001000000001,2.616634
1990-01-11,1.035614,14.556528,2.616634
1990-01-12,1.035614,14.26503,2.5224189999999997
1990-01-15,1.02811,14.301468,2.479592
1990-01-16,1.0468709999999999,14.592954,2.501004
1990-01-17,0.998092,14.410779000000002,2.483875
1990-01-18,0.971826,14.501869000000001,2.471027
1990-01-19,1.02811,14.374345000000002,2.488157
1990-01-22,0.998092,14.08284,2.4153540000000002
1990-01-23,1.013101,14.101072,2.432485
1990-01-24,1.020605,14.210382999999998,2.419637
1990-01-25,1.024358,13.973537,2.3553990000000002
1990-01-26,0.983083,14.119287,2.312573
1990-01-29,0.998092,14.17394,2.3382680000000002
1990-01-30,1.020605,14.17394,2.269748
1990-01-31,1.020605,14.374345000000002,2.359682
1990-02-01,1.009348,14.246808999999999,2.3553990000000002
1990-02-02,1.02811,14.337898999999998,2.3768119999999997
1990-02-05,1.050624,14.700911999999999,2.368247
1990-02-06,1.0431190000000001,14.903807,2.3553990000000002
1990-02-07,0.998092,15.217382999999998,2.381095
1990-02-08,0.9905879999999999,15.162041,2.3768119999999997
1990-02-09,1.02811,15.125153,2.3639650000000003
1990-02-12,1.020605,14.922251000000001,2.346834
1990-02-13,1.035614,15.235816,2.295444
1990-02-14,1.02811,15.309607999999999,2.299725
1990-02-15,1.02811,15.309607999999999,2.381095
1990-02-16,1.016367,15.272715,2.346834
1990-02-20,1.008838,15.180485000000001,2.346834
1990-02-21,1.023895,15.475613000000001,2.346834
1990-02-22,0.9937799999999999,15.235816,2.321138
1990-02-23,1.001309,15.143597,2.329703
1990-02-26,1.023895,15.346499,2.372529
1990-02-27,1.008838,15.309607999999999,2.393941
1990-02-28,1.023895,15.328052,2.4153540000000002
1990-03-01,1.031424,15.346499,2.42392
1990-03-02,1.016367,15.475613000000001,2.40679
1990-03-05,1.038952,15.494057999999999,2.40679
1990-03-06,1.0615379999999999,15.604733,2.449615
1990-03-07,1.065302,15.567835999999998,2.445333
1990-03-08,1.10671,15.789183999999999,2.479592
1990-03-09,1.110474,15.715404000000001,2.480454
1990-03-12,1.102946,15.89986,2.484761
1990-03-13,1.110474,15.678517000000001,2.476148
1990-03-14,1.114239,15.678517000000001,2.493373
1990-03-15,1.10671,15.789183999999999,2.489067
1990-03-16,1.2121110000000002,16.028967,2.523517
1990-03-19,1.2761040000000001,16.084309,2.596725
1990-03-20,1.245989,15.936741,2.5665810000000002
1990-03-21,1.2535180000000001,15.826072,2.549354
1990-03-22,1.227169,15.715404000000001,2.49768
1990-03-23,1.27234,15.494057999999999,2.5536630000000002
1990-03-26,1.27234,15.364939999999999,2.562275
1990-03-27,1.264812,15.420273000000002,2.596725
1990-03-28,1.242225,15.623167,2.61395
1990-03-29,1.238461,15.641620999999999,2.6010310000000003
1990-03-30,1.2121110000000002,15.660067999999999,2.5751939999999998
1990-04-02,1.2121110000000002,15.623167,2.618258
1990-04-03,1.257282,15.733839999999999,2.66132
1990-04-04,1.242225,15.715404000000001,2.665627
1990-04-05,1.2121110000000002,15.660067999999999,2.6699330000000003
1990-04-06,1.200818,15.623167,2.6828529999999997
1990-04-09,1.238461,15.567835999999998,2.730221
1990-04-10,1.242225,15.623167,2.760366
1990-04-11,1.2798690000000001,15.696954999999999,2.756059
1990-04-12,1.302455,15.807631,2.773283
1990-04-16,1.317512,16.360996,2.7689779999999997
1990-04-17,1.302455,16.397876999999998,2.764672
1990-04-18,1.302455,16.213419000000002,2.730221
1990-04-19,1.2121110000000002,16.102751,2.665627
1990-04-20,1.2121110000000002,16.139647,2.639789
1990-04-23,1.197054,16.139647,2.648401
1990-04-24,1.166939,16.065865,2.652708
1990-04-25,1.166939,16.139647,2.652708
1990-04-26,1.170703,16.047415,2.652708
1990-04-27,1.178232,15.844522,2.592419
1990-04-30,1.1857600000000001,16.084309,2.6268689999999997
1990-05-01,1.193289,15.936741,2.644095
1990-05-02,1.197054,16.102751,2.665627
1990-05-03,1.204582,16.121189,2.687157
1990-05-04,1.204582,16.48827,2.69577
1990-05-07,1.249754,16.48827,2.712996
1990-05-08,1.257282,16.525572,2.7431389999999998
1990-05-09,1.261047,16.600172,2.751753
1990-05-10,1.245989,16.768044,2.756059
1990-05-11,1.283633,17.010517,2.868025
1990-05-14,1.257282,17.047823,2.893862
1990-05-15,1.257282,17.252991,2.88525
1990-05-16,1.2535180000000001,17.215691,2.902475
1990-05-17,1.249754,17.3276,2.936927
1990-05-18,1.197054,17.215691,2.928313
1990-05-21,1.192827,17.458164,2.997216
1990-05-22,1.249448,17.570072,2.997216
1990-05-23,1.268322,17.719288,3.091954
1990-05-24,1.268322,17.719288,3.1264060000000002
1990-05-25,1.207926,17.346254000000002,3.0230509999999997
1990-05-29,1.238124,17.868517,3.135019
1990-05-30,1.249448,18.036371,3.100568
1990-05-31,1.245674,17.9058,3.109179
1990-06-01,1.230574,17.831207,3.117791
1990-06-04,1.230574,17.961771,3.20392
1990-06-05,1.192827,18.017723,3.169469
1990-06-06,1.192827,17.999073000000003,3.1264060000000002
1990-06-07,1.177728,17.999073000000003,3.083341
1990-06-08,1.1550799999999999,17.719288,3.048891
1990-06-11,1.177728,17.887163,3.0800389999999997
1990-06-12,1.223025,17.94311,3.1406009999999998
1990-06-13,1.200376,18.110975,3.1319470000000003
1990-06-14,1.200376,18.036371,3.1059930000000002
1990-06-15,1.192827,17.961771,3.114645
1990-06-18,1.185278,17.700642000000002,3.054082
1990-06-19,1.196602,17.719288,3.04543
1990-06-20,1.207926,17.607388,3.054082
1990-06-21,1.264548,17.775248,3.071387
1990-06-22,1.253223,17.346254000000002,3.0021720000000003
1990-06-25,1.245674,17.402212,2.967565
1990-06-26,1.226799,17.420862,2.99352
1990-06-27,1.253223,17.607388,3.071387
1990-06-28,1.2985200000000001,17.551416,3.114645
1990-06-29,1.351367,17.532774,3.071387
1990-07-02,1.328719,17.68199,3.08869
1990-07-03,1.328719,17.551416,3.1059930000000002
1990-07-05,1.31362,17.514122,3.062734
1990-07-06,1.351367,17.607388,3.097342
1990-07-09,1.407989,17.756588,3.071387
1990-07-10,1.4193129999999998,17.570072,3.04543
1990-07-11,1.4193129999999998,17.775248,3.0800389999999997
1990-07-12,1.4306379999999999,17.9058,3.114645
1990-07-13,1.4117629999999999,18.055021,3.1059930000000002
1990-07-16,1.377791,18.260197,3.1406009999999998
1990-07-17,1.336268,18.017723,3.270378
1990-07-18,1.347593,17.887163,3.279028
1990-07-19,1.260773,17.9058,3.3049839999999997
1990-07-20,1.238124,17.551416,3.279028
1990-07-23,1.253223,17.290302,3.192511
1990-07-24,1.272098,17.122429,3.1838599999999997
1990-07-25,1.275872,17.122429,3.166556
1990-07-26,1.249448,16.87995,3.1838599999999997
1990-07-27,1.249448,16.618824,3.157905
1990-07-30,1.2796459999999998,16.730742000000003,3.166556
1990-07-31,1.268322,16.637486,3.1406009999999998
1990-08-01,1.2796459999999998,16.656136,3.1406009999999998
1990-08-02,1.31362,16.376358,3.054082
1990-08-03,1.245674,16.133885999999997,3.019475
1990-08-06,1.192827,15.675138,2.872394
1990-08-07,1.192827,15.543092999999999,2.9329560000000003
1990-08-08,1.211701,15.561957000000001,3.04543
1990-08-09,1.192827,15.580816,3.097342
1990-08-10,1.170179,15.392191,3.028127
1990-08-13,1.204151,15.656263000000001,3.0800389999999997
1990-08-14,1.200376,15.750592000000001,3.0800389999999997
1990-08-15,1.185278,15.844895000000001,3.08869
1990-08-16,1.1626290000000001,15.656263000000001,2.9848689999999998
1990-08-17,1.102233,15.297868,2.907003
1990-08-20,1.113138,15.429914000000002,2.924305
1990-08-21,1.097993,15.165826999999998,2.863744
1990-08-22,1.063918,14.939473000000001,2.733966
1990-08-23,1.044987,14.618799,2.604189
1990-08-24,1.0752760000000001,15.146964,2.699357
1990-08-27,1.143428,15.750592000000001,2.881048
1990-08-28,1.154786,15.637405,2.889698
1990-08-29,1.128283,15.675138,2.958913
1990-08-30,1.097993,15.354464000000002,2.855092
1990-08-31,1.12071,15.37333,2.924305
1990-09-04,1.12071,15.467639000000002,2.958913
1990-09-05,1.0904209999999999,15.467639000000002,2.941611
1990-09-06,1.082849,15.448784,2.846439
1990-09-07,1.10178,15.920354000000001,2.915653
1990-09-10,1.082849,15.976942000000001,2.938257
1990-09-11,1.029842,16.222157,2.9208689999999997
1990-09-12,1.029842,16.278748999999998,2.929563
1990-09-13,1.022269,15.844895000000001,2.8687110000000002
1990-09-14,1.029842,15.750592000000001,2.83394
1990-09-17,1.022269,15.863767999999999,2.816552
1990-09-18,1.0109110000000001,16.184437,2.8687110000000002
1990-09-19,0.984408,16.354201999999997,2.764395
1990-09-20,0.9579040000000001,16.278748999999998,2.694851
1990-09-21,0.954118,16.108984,2.72093
1990-09-24,0.916257,15.844895000000001,2.66877
1990-09-25,0.908684,16.052385,2.72093
1990-09-26,0.9011120000000001,15.90148,2.694851
1990-09-27,0.855678,15.750592000000001,2.703541
1990-09-28,0.878395,16.052385,2.7470060000000003
1990-10-01,0.9238290000000001,16.448515,2.89479
1990-10-02,0.8973260000000001,16.335337,2.8687110000000002
1990-10-03,0.817816,16.203293,2.860018
1990-10-04,0.8481049999999999,16.278748999999998,2.903484
1990-10-05,0.8481049999999999,16.335337,2.938257
1990-10-08,0.882181,16.523964000000003,2.973026
1990-10-09,0.8481049999999999,15.90148,2.851325
1990-10-10,0.802671,15.61854,2.799166
1990-10-11,0.840533,15.241285000000001,2.80786
1990-10-12,0.855678,15.128108,2.89479
1990-10-15,0.840533,14.977197,2.938257
1990-10-16,0.7572369999999999,14.996069,2.903484
1990-10-17,0.802671,15.203560000000001,2.89479
1990-10-18,0.86325,15.90148,3.016492
1990-10-19,0.950332,16.241026,3.1816619999999998
1990-10-22,0.94276,16.25989,3.1381959999999998
1990-10-23,0.938974,16.108984,3.1381959999999998
1990-10-24,0.9238290000000001,16.391932999999998,3.172967
1990-10-25,0.908684,16.316471,3.1295029999999997
1990-10-26,0.908684,16.127845999999998,3.077344
1990-10-29,0.904898,15.995803,3.042573
1990-10-30,0.920043,16.052385,3.1208099999999996
1990-10-31,0.931401,15.920354000000001,3.1208099999999996
1990-11-01,0.9238290000000001,16.184437,3.1381959999999998
1990-11-02,0.961691,16.354201999999997,3.1381959999999998
1990-11-05,1.007125,16.462547,3.146889
1990-11-06,1.014697,16.462547,3.103423
1990-11-07,1.007125,16.25272,3.068652
1990-11-08,1.044987,16.405331,3.0512650000000003
1990-11-09,1.0752760000000001,16.824991,3.1208099999999996
1990-11-12,1.097993,17.244678,3.155582
1990-11-13,1.0904209999999999,17.092049,3.1295029999999997
1990-11-14,1.12071,17.320967,3.155582
1990-11-15,1.0904209999999999,17.187439,3.146889
1990-11-16,1.06748,17.340044,3.1816619999999998
1990-11-19,1.1054680000000001,17.511728,3.242514
1990-11-20,1.078876,17.301891,3.22513
1990-11-21,1.0978700000000001,17.416348,3.190353
1990-11-23,1.1054680000000001,17.187439,3.1816619999999998
1990-11-26,1.1168639999999999,17.378195,3.134513
1990-11-27,1.139658,17.320967,3.2218259999999996
1990-11-28,1.1168639999999999,17.149286,3.178169
1990-11-29,1.1168639999999999,17.092049,3.125781
1990-11-30,1.1168639999999999,17.340044,3.230556
1990-12-03,1.158652,17.301891,3.265482
1990-12-04,1.170048,17.511728,3.274213
1990-12-05,1.219434,17.492657,3.3178699999999997
1990-12-06,1.253623,17.015759,3.282943
1990-12-07,1.291612,17.16836,3.274213
1990-12-10,1.2688190000000001,17.301891,3.291675
1990-12-11,1.215635,17.225594,3.274213
1990-12-12,1.2042389999999998,17.4545,3.3702550000000002
1990-12-13,1.238428,17.225594,3.3615230000000005
1990-12-14,1.2118360000000001,16.977604,3.3178699999999997
1990-12-17,1.219434,17.015759,3.344061
1990-12-18,1.284014,17.320967,3.405181
1990-12-19,1.272618,17.206518,3.344061
1990-12-20,1.3371979999999999,17.359121,3.3615230000000005
1990-12-21,1.367589,17.378195,3.387717
1990-12-24,1.3371979999999999,17.378195,3.309138
1990-12-26,1.329601,17.320967,3.309138
1990-12-27,1.322003,17.340044,3.274213
1990-12-28,1.306807,17.301891,3.25675
1990-12-31,1.306807,17.244678,3.248018
1991-01-02,1.322003,17.111137,3.1607060000000002
1991-01-03,1.306807,17.16836,3.073394
1991-01-04,1.314406,17.111137,3.151975
1991-01-07,1.314406,16.824991,3.0995880000000002
1991-01-08,1.314406,16.634235,3.073394
1991-01-09,1.3751870000000002,16.309946,3.003543
1991-01-10,1.4321700000000002,16.538853,3.055932
1991-01-11,1.4283709999999998,16.5007,3.090854
1991-01-14,1.405578,16.290865,3.0995880000000002
1991-01-15,1.420773,16.405331,3.0995880000000002
1991-01-16,1.511946,16.653309,3.134513
1991-01-17,1.557532,17.664339000000002,3.3353309999999996
1991-01-18,1.527141,17.950468,3.39645
1991-01-21,1.542337,18.255692,3.3527940000000003
1991-01-22,1.557532,18.007706,3.3527940000000003
1991-01-23,1.5727280000000001,18.198463,3.3615230000000005
1991-01-24,1.584124,18.465532,3.4139129999999995
1991-01-25,1.625911,18.713514,3.3353309999999996
1991-01-28,1.6563029999999999,18.961508,3.3266
1991-01-29,1.633509,18.999660000000002,3.309138
1991-01-30,1.686693,19.38117,3.405181
1991-01-31,1.686693,19.343029,3.405181
1991-02-01,1.694291,19.362097,3.300407
1991-02-04,1.679096,19.625572000000002,3.3702550000000002
1991-02-05,1.7550729999999999,19.79891,3.483761
1991-02-06,1.7284810000000002,20.010761,3.5972660000000003
1991-02-07,1.7550729999999999,19.79891,3.4575699999999996
1991-02-08,1.819653,19.952982000000002,3.527419
1991-02-11,1.8652400000000002,20.395955999999998,3.6234599999999997
1991-02-12,1.823452,20.45373,3.553613
1991-02-13,1.823452,20.742626,3.6234599999999997
1991-02-14,1.7360790000000001,20.800410999999997,3.5972660000000003
1991-02-15,1.754964,21.166342,3.6671169999999997
1991-02-19,1.8272950000000001,21.493748,3.6583879999999995
1991-02-20,1.857749,21.24338,3.614732
1991-02-21,1.7968389999999999,20.877439000000003,3.675851
1991-02-22,1.819681,20.530773,3.719507
1991-02-25,1.7663849999999999,20.588552,3.736969
1991-02-26,1.773999,19.991507000000002,3.710775
1991-02-27,1.773999,20.164839,3.736969
1991-02-28,1.743543,19.837426999999998,3.6583879999999995
1991-03-01,1.7587709999999999,20.184089999999998,3.6845809999999997
1991-03-04,1.7778060000000002,20.126316,3.614732
1991-03-05,1.922467,20.569285999999998,3.719507
1991-03-06,1.9186599999999998,20.473003,3.6583879999999995
1991-03-07,2.048093,20.415215,3.649655
1991-03-08,1.979569,20.222611999999998,3.649655
1991-03-11,1.933887,19.895205999999998,3.6489550000000004
1991-03-12,1.914853,19.567792999999998,3.62264
1991-03-13,2.0176380000000003,19.895205999999998,3.727898
1991-03-14,1.987182,19.741116,3.762983
1991-03-15,2.0176380000000003,19.510015,3.762983
1991-03-18,2.0633209999999997,19.702607999999998,3.7892980000000005
1991-03-19,2.1166169999999997,17.738125,3.7366669999999997
1991-03-20,2.0633209999999997,17.584047,3.833155
1991-03-21,1.971956,17.237370000000002,3.7892980000000005
1991-03-22,1.926273,17.198847,3.7892980000000005
1991-03-25,1.9643419999999998,17.487747,3.727898
1991-03-26,2.131844,17.545523,3.7892980000000005
1991-03-27,2.1090020000000003,17.391455,3.806843
1991-03-28,2.070935,17.545523,3.806843
1991-04-01,2.086162,17.295149,3.8419260000000004
1991-04-02,2.215595,17.449228,3.964728
1991-04-03,2.131844,17.429976999999997,3.9121
1991-04-04,2.177527,17.487747,3.8945559999999997
1991-04-05,2.1128099999999996,17.352929999999997,3.7980690000000004
1991-04-08,2.131844,17.410707000000002,3.771755
1991-04-09,2.093775,17.141073000000002,3.7103550000000003
1991-04-10,2.036673,17.141073000000002,3.7103550000000003
1991-04-11,2.162299,17.044771,3.701582
1991-04-12,2.18514,16.717367000000003,3.762983
1991-04-15,1.895818,16.466993,3.7980690000000004
1991-04-16,1.9567279999999998,16.832926,3.8945559999999997
1991-04-17,1.926273,16.929214,3.929641
1991-04-18,1.857749,16.90996,3.8594720000000002
1991-04-19,1.8158740000000002,16.871441,3.806843
1991-04-22,1.8729779999999998,16.717367000000003,3.806843
1991-04-23,1.8729779999999998,16.698107,3.7892980000000005
1991-04-24,1.850136,16.678852,3.771755
1991-04-25,1.7816130000000001,16.640326,3.7366669999999997
1991-04-26,1.78542,16.544037,3.719127
1991-04-29,1.773999,16.158829,3.605097
1991-04-30,1.6750209999999999,15.869942000000002,3.701582
1991-05-01,1.438995,16.024012,3.806843
1991-05-02,1.49229,16.312904,3.815613
1991-05-03,1.49229,15.966237,3.8682410000000003
1991-05-06,1.530359,16.115906,3.877013
